imdb_id,domestic_distributor,domestic_opening,budget,mpaa,running_time,genres,domestic_revenue,international_revenue,worldwide_revenue
tt0107566,Sony Pictures Classics,0,0,R,1 hr 32 min,Crime Drama,3267313,0,3267313
tt0113808,Walt Disney Studios Motion Pictures,71421,0,PG-13,1 hr 35 min,Comedy Romance,5221281,0,5221281
tt0109731,MK2 USA,9736,0,,1 hr 42 min,Crime Drama Thriller,39003,0,39003
tt0110443,Universal Pictures,7011225,0,PG-13,1 hr 35 min,Adventure Comedy Family,29412050,700000,30112050
tt0113967,Gramercy Pictures (I),1395028,0,R,1 hr 38 min,Crime Drama,3565508,0,3565508
tt0109836,Sony Pictures Releasing,11212889,45000000,R,2 hr 3 min,Drama Horror Romance Sci-Fi,22006296,90000000,112006296
tt0110684,Paramount Pictures,92838,0,R,1 hr 50 min,Comedy Drama,39491975,0,39491975
tt0110527,Twentieth Century Fox,2753208,0,PG,1 hr 54 min,Drama Family Fantasy,17320136,28944248,46264384
tt0113755,Walt Disney Studios Motion Pictures,9473317,0,PG,1 hr 36 min,Comedy Family,40070995,0,40070995
tt0110538,Sony Pictures Releasing,2307850,0,PG-13,1 hr 37 min,Comedy Drama,6821850,0,6821850
tt0113896,New Line Cinema,2164840,0,R,2 hr 8 min,Drama,11079373,0,11079373
tt0110638,Twentieth Century Fox,62663,0,PG-13,1 hr 52 min,Drama,33683817,73000000,106683817
tt0110365,Fine Line Features,0,0,R,1 hr 38 min,Crime Drama,1095885,0,1095885
tt0113691,Paramount Pictures,2520972,0,R,1 hr 51 min,Drama,7603766,0,7603766
tt0110428,The Samuel Goldwyn Company,65226,0,PG-13,1 hr 50 min,Biography Comedy Drama History,15238689,0,15238689
tt0110322,Sony Pictures Releasing,101670,0,R,2 hr 13 min,Drama Romance War Western,66638883,94000000,160638883
tt0110391,Warner Bros.,5438758,60000000,PG-13,1 hr 48 min,Comedy Drama Romance,18272894,0,18272894
tt0110516,Paramount Pictures,5846533,0,PG-13,1 hr 50 min,Comedy Romance,18137661,0,18137661
tt0113870,Warner Bros.,4719188,0,R,2 hr 2 min,Drama Thriller,17381942,0,17381942
tt0110737,TriStar Pictures,5711738,0,PG,1 hr 49 min,Comedy Romance,20059210,0,20059210
tt0110729,Fine Line Features,0,0,R,1 hr 42 min,Crime Drama,1608570,0,1608610
tt0114210,Walt Disney Studios Motion Pictures,268932,0,PG,1 hr 34 min,Comedy Romance,345972,0,345972
tt0105652,Lionsgate Films,9567,0,,1 hr 45 min,Comedy Drama,152322,0,152322
tt0114084,Gramercy Pictures (I),2354847,0,R,2 hr 4 min,Drama,6834525,0,6834525
tt0110889,Miramax,113430,0,R,1 hr 45 min,Drama Romance,4165845,0,4165845
tt0114214,Sony Pictures Releasing,6515861,32000000,R,1 hr 48 min,Action Drama Romance Thriller Western,18636537,0,18636537
tt0110932,Walt Disney Studios Motion Pictures,757714,0,PG-13,2 hr 13 min,Biography Drama History,24822619,0,24822619
tt0110632,Warner Bros.,11166687,34000000,R,1 hr 59 min,Action Crime Romance,50282766,797,50284739
tt0110413,Sony Pictures Releasing,5306558,0,R,1 hr 50 min,Action Crime Drama Thriller,19501238,773227,20275438
tt0110963,Miramax,0,0,R,2 hr 41 min,Biography Drama History Romance,1304237,14341,1318578
tt0110912,Miramax,9311882,8000000,R,2 hr 34 min,Crime Drama,107928762,106000000,213928762
tt0114129,Miramax,44380,0,PG-13,1 hr 34 min,Drama Romance,1238905,0,1238905
tt0106402,,0,0,R,1 hr 29 min,Comedy Horror,0,0,0
tt0117169,,0,0,R,1 hr 33 min,Action Crime Drama,0,0,0
tt0113948,,0,0,R,1 hr 23 min,Action Drama Sci-Fi Thriller,0,0,0
tt0114113,The Samuel Goldwyn Company,1127645,11000000,R,1 hr 53 min,Comedy Drama Romance,2832826,0,2832826
tt0110671,,0,0,,1 hr 38 min,Comedy Romance,0,0,0
tt0114151,,0,0,R,1 hr 46 min,Drama Thriller,0,0,0
tt0114069,Warner Bros.,13420387,0,R,2 hr 7 min,Action Drama Thriller,67659560,122200000,189859560
tt0114571,Paramount Pictures,371898,0,PG-13,1 hr 35 min,Comedy Drama,912082,0,912082
tt0114296,Walt Disney Studios Motion Pictures,4038033,0,PG,1 hr 48 min,Comedy Drama,12096881,0,12096881
tt0108260,,0,0,,1 hr 36 min,Drama Thriller,102780,0,102780
tt0111070,Walt Disney Studios Motion Pictures,19321992,22000000,PG,1 hr 37 min,Comedy Drama Family Fantasy,145539357,45000000,190539357
tt0111309,The Samuel Goldwyn Company,38479,0,R,1 hr 40 min,Comedy Drama,766464,0,766464
tt0111255,Warner Bros.,14317765,45000000,R,1 hr 50 min,Action Drama Thriller,57362582,113000000,170362582
tt0114594,Trimark Pictures,34703,0,R,1 hr 33 min,Comedy Crime,382928,0,382928
tt0108394,Miramax,6413,0,R,1 hr 34 min,Drama Music Mystery Romance,1324974,177600,1505038
tt0111333,New Line Cinema,2445155,0,,1 hr 33 min,Adventure Animation Comedy Family Fantasy Musical Romance,9771658,0,9771658
tt0106966,Miramax,0,0,R,1 hr 48 min,Comedy Drama Romance,2080805,6764,2087569
tt0111149,Gramercy Pictures (I),105614,2500000,R,1 hr 29 min,Crime Drama Thriller,2079569,6313238,8392807
tt0110907,Miramax,2026295,0,R,2 hr 13 min,Comedy Drama,11300653,0,11300653
tt0111112,First Look International,82601,0,PG,1 hr 43 min,Drama Family Fantasy Mystery,6159269,0,6159269
tt0111161,Columbia Pictures,727327,25000000,R,2 hr 22 min,Drama,28767189,385994,29175086
tt0110965,,0,0,R,1 hr 34 min,Drama Horror Thriller,0,0,0
tt0111495,Miramax,0,0,R,1 hr 39 min,Drama Mystery Romance,3581969,52477,3634446
tt0114268,,0,0,,1 hr 25 min,Comedy Drama Family,0,0,0
tt0111282,Metro-Goldwyn-Mayer (MGM),16651018,0,PG-13,1 hr 56 min,Action Adventure Sci-Fi,71567262,125000000,196567262
tt0110769,,0,0,R,1 hr 51 min,Drama Romance,0,0,0
tt0111507,Miramax,22284,0,R,1 hr 32 min,Comedy Drama Romance,1237219,22387,1259606
tt0114788,Gramercy Pictures (I),141345,0,R,1 hr 39 min,Crime Thriller,536023,0,536023
tt0110081,The Samuel Goldwyn Company,32900,0,,2 hr 13 min,Drama War,2332728,0,2332728
tt0109655,Fine Line Features,0,0,PG-13,1 hr 27 min,Drama Romance,759393,0,759393
tt0110598,Miramax,244969,9000000,R,1 hr 46 min,Comedy Drama,15119639,365959,15486048
tt0114888,Savoy Pictures,2324767,0,R,1 hr 28 min,Action Drama War,6014341,0,6014341
tt0113936,New Line Cinema,2184901,0,R,1 hr 31 min,Adventure Comedy,4686937,0,4686937
tt0112435,Sony Pictures Releasing,3418908,0,PG,1 hr 34 min,Comedy Drama Family,9685976,0,9685976
tt0109040,Warner Bros.,12115105,15000000,PG-13,1 hr 26 min,Comedy,72217396,35000000,107217396
tt0114608,Universal Pictures,10019555,0,R,1 hr 32 min,Action Fantasy Horror Thriller,21089146,0,21089146
tt0111590,Sony Pictures Classics,17636,0,PG,1 hr 59 min,Comedy Drama Romance,1746050,0,1746050
tt0111667,Universal Pictures,5203275,0,PG-13,2 hr 6 min,Drama History War,16928556,0,16928556
tt0114852,Universal Pictures,3222450,0,R,1 hr 38 min,Horror Sci-Fi Thriller,9418365,0,9418365
tt0111454,Miramax,21968,0,PG-13,2 hr 5 min,Biography Drama Romance,538534,0,538534
tt0111280,Paramount Pictures,23116394,35000000,PG,1 hr 58 min,Action Adventure Mystery Sci-Fi Thriller,75671125,42400000,118071125
tt0114609,Savoy Pictures,3898983,0,R,1 hr 38 min,Crime Drama Horror Thriller,11837928,0,11837928
tt0114694,Paramount Pictures,8027843,0,PG-13,1 hr 37 min,Adventure Comedy,32679899,0,32679899
tt0114614,Metro-Goldwyn-Mayer (MGM),2018183,25000000,R,1 hr 44 min,Action Comedy Sci-Fi,4064495,0,4064495
tt0114857,Paramount Pictures,8309869,0,R,1 hr 46 min,Action Crime Sci-Fi Thriller,24047675,0,24047675
tt0108550,Paramount Pictures,74421,0,PG-13,1 hr 58 min,Drama,10032765,0,10032765
tt0114924,Walt Disney Studios Motion Pictures,9288915,17000000,PG,1 hr 43 min,Comedy Drama Romance,81057016,101000000,182057016
tt0109506,Miramax,11774332,0,R,1 hr 42 min,Action Crime Drama Fantasy Horror Thriller,50693129,9838,50702967
tt0106339,Gramercy Pictures (I),126740,0,R,1 hr 40 min,Biography Drama Music Romance,2392589,0,2392589
tt0109446,Warner Bros.,17174262,0,PG-13,1 hr 59 min,Crime Drama Mystery Thriller,92115211,25500000,117615211
tt0110213,Walt Disney Studios Motion Pictures,5129959,0,PG,1 hr 51 min,Adventure Family Romance,43229904,9159498,52389402
tt0109045,Gramercy Pictures (I),219433,0,R,1 hr 44 min,Comedy Music,11220670,42565,11270701
tt0109450,Warner Bros.,63786,0,R,2 hr 8 min,Biography Drama Sport,1007583,0,1007583
tt0113305,Sony Pictures Releasing,13276662,0,R,2 hr 8 min,Crime Drama Thriller,38290723,0,38290723
tt0110093,Walt Disney Studios Motion Pictures,7827002,0,PG,2 hr 3 min,Action Comedy Romance Thriller,30806194,0,30806194
tt0107472,Kino International,9711,0,,3 hr 3 min,Biography Documentary History,449707,0,449707
tt0109813,Universal Pictures,29688730,46000000,PG,1 hr 31 min,Comedy Family Fantasy,130531208,211100000,341631208
tt0110167,TriStar Pictures,8112822,0,PG,1 hr 41 min,Comedy Drama Romance,37939757,0,37939757
tt0109831,Gramercy Pictures (I),138486,4400000,R,1 hr 57 min,Comedy Drama Romance,52700832,193000000,245700832
tt0110091,Sony Pictures Releasing,0,0,R,1 hr 44 min,Comedy Drama Romance,1760527,0,1760527
tt0109830,Paramount Pictures,24450602,55000000,PG-13,2 hr 22 min,Drama Romance,330455270,347771195,678226465
tt0109444,Paramount Pictures,20348017,62000000,PG-13,2 hr 21 min,Action Crime Drama Thriller,122187717,93700000,215887717
tt0109484,New Line Cinema,0,0,PG,1 hr 55 min,Comedy Drama Romance,20164171,0,20164171
tt0109348,Miramax,86072,0,R,1 hr 38 min,Comedy Crime,13383747,0,13383747
tt0109504,Universal Pictures,4209475,0,PG-13,1 hr 55 min,Comedy Drama,13642861,0,13642861
tt0104779,Fine Line Features,37997,0,R,2 hr 19 min,Drama Romance Thriller,1862805,0,1862805
tt0110357,Walt Disney Studios Motion Pictures,1586753,45000000,G,1 hr 28 min,Adventure Animation Drama Family Fantasy Musical,422783777,545728028,968750694
tt0111686,New Line Cinema,6667118,0,R,1 hr 52 min,Fantasy Horror Mystery Thriller,18090181,1631560,19721741
tt0110989,Warner Bros.,5830302,40000000,PG,1 hr 35 min,Comedy Family,38087756,0,38087756
tt0110950,Universal Pictures,5113050,0,PG-13,1 hr 39 min,Comedy Drama Romance,20982557,12369000,33351557
tt0112443,Walt Disney Studios Motion Pictures,1459824,0,R,1 hr 48 min,Crime Drama Thriller,3674841,0,3674841
tt0110622,Paramount Pictures,13216531,30000000,PG-13,1 hr 23 min,Comedy Crime,51132598,0,51132598
tt0111693,Walt Disney Studios Motion Pictures,0,0,R,2 hr 6 min,Drama Romance,50021959,0,50021959
tt0107426,Miramax,873983,0,PG,2 hr 3 min,Drama,4858139,0,4858139
tt0111257,Twentieth Century Fox,14456194,30000000,R,1 hr 56 min,Action Adventure Thriller,121248145,229200000,350448145
tt0110478,Warner Bros.,17248545,0,PG,2 hr 7 min,Action Adventure Comedy Western,101631272,81400000,183031272
tt0110997,Universal Pictures,10214450,0,PG-13,1 hr 51 min,Adventure Crime Thriller,46816343,47400000,94216343
tt0110588,Fine Line Features,74512,0,R,2 hr 5 min,Biography Drama,2144667,0,2144667
tt0111438,Universal Pictures,12064625,0,R,1 hr 39 min,Action Crime Sci-Fi Thriller,44853581,56793000,101646581
tt0111756,Warner Bros.,7543504,63000000,PG-13,3 hr 11 min,Action Adventure Biography Drama Western,25052000,0,25052000
tt0110771,Universal Pictures,175507,0,R,1 hr 52 min,Comedy Drama,38824341,9600000,48424341
tt0110475,New Line Cinema,23117068,23000000,PG-13,1 hr 41 min,Action Comedy Crime Fantasy,119938730,231644677,351583407
tt0111742,Columbia Pictures,17911366,0,R,2 hr 5 min,Drama Horror Romance Thriller,65002597,66000000,131002597
tt0111256,Metro-Goldwyn-Mayer (MGM),3969048,0,PG-13,1 hr 39 min,Comedy Romance,20667959,0,20667959
tt0111503,Twentieth Century Fox,25869770,115000000,R,2 hr 21 min,Action Comedy Thriller,146282411,232600000,378882411
tt0105226,Roxie Releasing,11562,8000000,R,1 hr 38 min,Crime Drama Thriller,2502551,0,2502551
tt0111054,New Line Cinema,0,0,PG-13,1 hr 38 min,Drama,1618282,0,1618282
tt0112702,IRS Media,8423,0,R,1 hr 32 min,Action Comedy Thriller,16198,0,16198
tt0110186,Gramercy Pictures (I),5122600,0,R,1 hr 59 min,Crime Drama Romance,20851521,0,20851521
tt0114047,Legacy,5233,0,R,1 hr 37 min,Comedy,9481,0,9481
tt0110399,Walt Disney Studios Motion Pictures,7970574,0,R,1 hr 40 min,Action Comedy Crime,29392418,0,29392418
tt0108069,Tara Releasing,0,0,,1 hr,Adventure Animation Drama Fantasy Sci-Fi,70441,0,70441
tt0110455,Sony Pictures Classics,36606,0,R,1 hr 39 min,Comedy Drama,920916,0,920916
tt0111048,Gramercy Pictures (I),44227,0,R,1 hr 36 min,Comedy Drama,63513,0,63513
tt0109339,Cinema Connection,11437,0,,1 hr 55 min,Documentary,41430,0,41430
tt0112570,,0,0,,1 hr 31 min,Drama,0,0,0
tt0113014,,0,0,R,1 hr 28 min,Crime Drama,0,0,0
tt0109454,October Films,19101,0,,1 hr 50 min,Drama History Romance War,464284,0,464284
tt0059170,,0,0,,1 hr 23 min,Action Comedy,0,0,0
tt0113043,,0,0,R,1 hr 42 min,Horror,0,0,0
tt0111301,Universal Pictures,6859495,35000000,PG-13,1 hr 42 min,Action Adventure Comedy Thriller,33423521,66008265,99433436
tt0112849,,0,0,,1 hr 37 min,Drama Mystery Romance,0,0,0
tt0113104,,0,0,PG,1 hr 29 min,Documentary,0,0,0
tt0113319,,0,0,,1 hr 37 min,Crime Drama Thriller,0,0,0
tt0113827,,0,0,R,1 hr 32 min,Action Thriller,0,0,0
tt0112889,,0,0,,1 hr 48 min,Comedy Crime Drama,0,0,0
tt0113173,,0,0,R,1 hr 29 min,Adventure Crime Drama Romance,0,0,0
tt0109785,Trimark Pictures,20601,0,R,1 hr 37 min,Crime Drama,514775,0,514775
tt0109198,Twentieth Century Fox,5012200,0,R,1 hr 39 min,Action Adventure Drama Romance Western,15240435,0,15240435
tt0109067,Miramax,5240859,0,PG,1 hr 47 min,Comedy Family Sport,21011318,0,21011318
tt0109035,New Line Cinema,3738800,0,R,1 hr 36 min,Crime Drama Sport Thriller,16192320,0,16192320
tt0106220,Paramount Pictures,14117545,0,PG-13,1 hr 34 min,Comedy Fantasy,48919043,0,48919043
tt0106226,Columbia Pictures,2317289,34000000,PG,2 hr 19 min,Drama Romance,32255440,513,32255953
tt0106400,Twentieth Century Fox,9525375,0,PG,1 hr 32 min,Comedy Family,44029386,13375834,57405220
tt0109021,New Line Cinema,3369037,0,PG-13,1 hr 45 min,Biography Drama Sport Western,19623396,0,19623396
tt0109279,Warner Bros.,1285820,0,,1 hr 28 min,Adventure Drama Family Romance,4630377,0,4630377
tt0106292,Walt Disney Studios Motion Pictures,5418316,0,PG-13,1 hr 48 min,Comedy Crime,20208496,0,20208496
tt0110027,Miramax,5536435,0,PG-13,1 hr 39 min,Action Fantasy Romance Sci-Fi,12303080,0,12303080
tt0109303,Metro-Goldwyn-Mayer (MGM),10424873,0,R,2 hr 1 min,Action Crime Drama Thriller,30156002,0,30156002
tt0109305,Paramount Pictures,10123605,0,PG-13,1 hr 48 min,Drama Sport,23070663,0,23070663
tt0113409,New Line Cinema,3441807,8000000,R,1 hr 35 min,Drama Fantasy Horror Mystery Thriller,8924549,0,8925757
tt0106379,Warner Bros.,764011,40000000,PG-13,2 hr 2 min,Comedy Drama,1519366,0,1519366
tt0111804,The Samuel Goldwyn Company,2521746,0,,1 hr 24 min,Comedy Documentary,10184701,0,10184701
tt0109068,Twentieth Century Fox,1911739,0,PG-13,1 hr 32 min,Comedy Crime Music,5751882,0,5751882
tt0109297,New Line Cinema,4410077,0,R,1 hr 46 min,Crime Drama Mystery Thriller,16696219,0,16696219
tt0109254,Paramount Pictures,12426169,50000000,R,1 hr 44 min,Action Comedy Crime Thriller,42614912,76594077,119208989
tt0109219,Fine Line Features,102820,0,PG-13,1 hr 41 min,Comedy Drama Romance,7266973,0,7266973
tt0109439,Columbia Pictures,11516375,0,PG-13,1 hr 56 min,Comedy Western,43622150,0,43622150
tt0106505,Columbia Pictures,1802688,0,PG-13,1 hr 30 min,Comedy Drama,2570550,0,2570550
tt0109493,Universal Pictures,5048640,0,PG-13,1 hr 42 min,Action Comedy Crime Drama Thriller Western,20280016,0,20280016
tt0106834,Fine Line Features,676978,0,R,1 hr 46 min,Comedy Drama Romance Western,1708873,0,1708873
tt0106489,Savoy Pictures,3716456,0,R,2 hr 1 min,Crime Drama,17287898,0,17287898
tt0106452,Warner Bros.,31494,0,R,1 hr 27 min,Horror Sci-Fi,428868,0,428868
tt0109306,Orion Pictures,763890,0,,1 hr 41 min,Drama Romance,3359465,0,3359465
tt0106471,Orion Pictures,787724,0,R,1 hr 47 min,Drama Mystery Romance Thriller,1796389,0,1796389
tt0109480,TriStar Pictures,3724254,0,PG,1 hr 33 min,Comedy Crime Thriller,11391093,0,11391093
tt0109361,Walt Disney Studios Motion Pictures,1513507,0,PG-13,1 hr 20 min,Adventure Comedy Romance,3662459,0,3662459
tt0106660,Metro-Goldwyn-Mayer (MGM),16995,0,R,1 hr 48 min,Drama,23671,1237539,1261210
tt0106519,Universal Pictures,9116675,30000000,R,2 hr 24 min,Crime Drama Thriller,36948322,26900000,63848322
tt0106697,Warner Bros.,14262432,0,R,1 hr 55 min,Action Sci-Fi Thriller,58055768,0,58056466
tt0106598,Paramount Pictures,7100501,0,PG,1 hr 28 min,Comedy Sci-Fi,21274717,0,21274717
tt0109729,New Line Cinema,657292,0,TV-14,1 hr 49 min,Adventure Documentary Sport,2155385,0,2155385
tt0106673,Warner Bros.,7306755,0,PG-13,1 hr 50 min,Comedy Romance,63270710,0,63270710
tt0109456,Walt Disney Studios Motion Pictures,6610488,40000000,R,2 hr 1 min,Drama Mystery Romance Thriller,19726050,0,19726050
tt0106582,TriStar Pictures,16176967,70000000,R,1 hr 53 min,Action Adventure Thriller,84049211,170951000,255000211
tt0109443,Metro-Goldwyn-Mayer (MGM),3136130,0,PG-13,1 hr 47 min,Comedy Mystery,7355425,0,7355425
tt0106677,Gramercy Pictures (I),918127,0,R,1 hr 43 min,Comedy,8144774,7966,8154446
tt0109783,Orion Pictures,1487238,0,R,1 hr 37 min,Comedy Romance,3134381,0,3134381
tt0107076,Universal Pictures,10106500,0,R,1 hr 37 min,Action Crime Thriller,32589677,41600000,74189677
tt0106873,Metro-Goldwyn-Mayer (MGM),3502569,0,PG-13,1 hr 31 min,Comedy Crime Thriller,7839327,0,7839327
tt0111732,Warner Bros.,4328543,0,PG-13,1 hr 41 min,Comedy Drama,20016254,0,20016254
tt0111712,Fine Line Features,133084,0,PG,1 hr 41 min,Comedy Crime Mystery Thriller,6243722,0,6243722
tt0109913,,0,0,R,1 hr 23 min,Comedy Drama Romance,2405285,0,2405285
tt0109890,Universal Pictures,5806515,0,R,1 hr 55 min,Action Adventure Crime Drama Thriller,16094974,13963000,30057974
tt0106880,IDP Distribution,15191,0,R,1 hr 28 min,Comedy Music,233824,0,233824
tt0106965,Warner Bros.,7868829,0,PG,1 hr 52 min,Adventure Drama Family,77709806,76000000,153709806
tt0107057,Walt Disney Studios Motion Pictures,5713708,0,R,1 hr 47 min,Crime Drama Thriller,22866222,0,22866222
tt0106881,Warner Bros.,144044,0,R,2 hr 2 min,Drama Thriller,6995302,0,6995302
tt0106332,Miramax,69408,0,R,2 hr 51 min,Drama Music Romance,5549086,1868768,7447084
tt0106926,Paramount Pictures,4517066,0,R,2 hr 6 min,Drama Mystery Romance,9709451,0,9709451
tt0109842,Miramax,0,0,R,1 hr 54 min,Crime Drama Thriller,8094616,0,8094616
tt0109891,Metro-Goldwyn-Mayer (MGM),5579480,0,PG,1 hr 49 min,Comedy Crime Family,18869594,0,18869594
tt0106918,Paramount Pictures,25400000,0,R,2 hr 34 min,Drama Mystery Thriller,158348367,111900000,270248367
tt0107004,Columbia Pictures,4018452,35000000,PG-13,1 hr 55 min,Drama History Western,18635620,0,18635620
tt0106977,Warner Bros.,23758855,0,PG-13,2 hr 10 min,Action Crime Drama Mystery Thriller,183875760,185000000,368875760
tt0106941,Universal Pictures,4016220,30000000,,1 hr 36 min,Comedy Drama Romance,11146270,0,11146270
tt0109920,Gramercy Pictures (I),1144942,0,R,1 hr 34 min,Comedy,2308390,0,2308390
tt0113674,Republic Pictures (I),0,0,R,1 hr 35 min,Comedy,23808,0,23808
tt0110305,Paramount Pictures,3201843,0,PG,1 hr 34 min,Adventure Family,9979683,14926,9994609
tt0107322,Gramercy Pictures (I),46476,0,PG-13,1 hr 43 min,Drama History,1214231,0,1214231
tt0110074,Warner Bros.,104490,40000000,PG,1 hr 51 min,Comedy Drama Fantasy,2816518,0,2816518
tt0107286,Universal Pictures,4088955,0,R,1 hr 50 min,Action Crime Drama Thriller,12526677,0,12526677
tt0110097,Columbia Pictures,4702625,40000000,PG-13,1 hr 55 min,Comedy Drama,10424645,0,10424645
tt0108551,Walt Disney Studios Motion Pictures,1222718,0,R,1 hr 58 min,Biography Drama Music,39100956,0,39100956
tt0110137,Walt Disney Studios Motion Pictures,2358988,0,R,1 hr 50 min,Comedy Drama Romance,8880705,0,8880705
tt0107207,Universal Pictures,109805,0,R,2 hr 13 min,Biography Crime Drama,25096862,40700000,65796862
tt0110123,Walt Disney Studios Motion Pictures,6367194,0,PG,1 hr 31 min,Comedy War,28881266,0,28881266
tt0110064,New Line Cinema,6850010,0,R,1 hr 40 min,Comedy Music Romance,19281235,0,19281235
tt0107302,Gramercy Pictures (I),1159133,0,R,1 hr 57 min,Crime Drama Thriller,2395231,0,2395231
tt0107144,Twentieth Century Fox,10250661,0,PG-13,1 hr 26 min,Action Comedy,38922972,94829853,133752825
tt0110197,Paramount Pictures,1451000,30000000,R,1 hr 52 min,Comedy Crime Drama,3783003,0,3783003
tt0107151,Miramax,1719085,40000000,R,2 hr 25 min,Drama Romance,6265311,0,6265311
tt0107096,Warner Bros.,379807,33000000,R,2 hr 20 min,Action Biography Drama History War,5864949,0,5864949
tt0107290,Universal Pictures,47026828,63000000,PG-13,2 hr 7 min,Action Adventure Sci-Fi Thriller,407185075,707244811,1114456337
tt0112966,Miramax,2811355,0,PG,1 hr 39 min,Comedy Drama Romance,10904930,0,10904930
tt0110265,October Films,30586,1500000,R,1 hr 36 min,Crime Thriller,418961,0,418961
tt0107206,Columbia Pictures,15269388,40000000,R,2 hr 8 min,Action Crime Drama Thriller,102314823,74682345,176997168
tt0074102,,0,0,,1 hr 49 min,Drama Romance,0,0,266
